,M,R,p_c,a
843,0.6065258420605791,11.711530025376884,0.275362066249606,-5.2
844,0.6148510681993368,11.701076783712644,0.2819255523754301,-5.2
845,0.6232356411513937,11.691040479660291,0.28864548470573914,-5.2
846,0.6316542893926379,11.68151414370982,0.29552559226721625,-5.2
847,0.6401937289735649,11.672072126022176,0.3025696929710277,-5.2
848,0.6487984297648697,11.662970250899463,0.30978169573145886,-5.2
849,0.6574422497762556,11.654317417352479,0.3171656026350503,-5.2
850,0.6662063008972541,11.64572275940158,0.3247255111614367,-5.2
851,0.6750273946434187,11.637408918087216,0.3324656164571213,-5.2
852,0.6838708165591628,11.629525582365783,0.3403902136634476,-5.2
853,0.692803134233543,11.621783601551888,0.3485037003000606,-5.2
854,0.7018325732254053,11.614139656546351,0.3568105787051796,-5.2
855,0.7109033293227761,11.60679346556385,0.3653154585340368,-5.2
856,0.7200083816496112,11.599750187713793,0.3740230593168684,-5.2
857,0.7292019546669702,11.592757553324832,0.382938213077878,-5.2
858,0.7384643027594523,11.585890305507775,0.39206586701662416,-5.2
859,0.7477324306533114,11.57935146436089,0.4014110862533224,-5.2
860,0.7570486756397327,11.572979159241568,0.41097905663958256,-5.2
861,0.7664672846505021,11.566582514398208,0.42077508763614335,-5.2
862,0.7759476621341131,11.560284104759356,0.43080461525919944,-5.2
863,0.7854133902840194,11.554274468732467,0.4410732050969575,-5.2
864,0.7949044762320431,11.548406826034096,0.4515865553980931,-5.2
865,0.8044826492384484,11.542495086923733,0.4623505002338256,-5.2
866,0.8141107955722054,11.536618641294591,0.47337101273536153,-5.2
867,0.8237324853700606,11.530957478072745,0.4846542084085065,-5.2
868,0.8333761635399011,11.525411158738923,0.49620634852728374,-5.2
869,0.8431051327947005,11.519827368768766,0.5080338436084416,-5.2
870,0.852936805335948,11.51415543557117,0.5201432569687788,-5.2
871,0.8627941611179517,11.508585103302968,0.5325413083672633,-5.2
872,0.8726297389876831,11.503130398725848,0.5452348777339616,-5.2
873,0.8825094275033337,11.497721348329987,0.5582310089878516,-5.2
874,0.8924674396069845,11.49223330382568,0.5715369139456364,-5.2
875,0.9025060117234563,11.486656379258203,0.585159976323728,-5.2
876,0.9125652746596102,11.481109481135997,0.5991077558356193,-5.2
877,0.922602548435829,11.475673472628802,0.613387992386925,-5.2
878,0.9326795575023648,11.47021403089348,0.6280086103704103,-5.2
879,0.9428204089152189,11.464663276325444,0.6429777230633977,-5.2
880,0.9530227435955904,11.45900093876763,0.6583036371299893,-5.2
881,0.9632467870942466,11.453312027686678,0.6739948572306025,-5.2
882,0.97343600276392,11.4476765308527,0.690060090741379,-5.2
883,0.9836222990148947,11.442037297807108,0.7065082525860842,-5.2
884,0.9938416457820513,11.436308112999576,0.7233484701831788,-5.2
885,1.004100512056715,11.430472055752205,0.7405900885108093,-5.2
886,1.0144093703565304,11.424504221478184,0.7582426752925242,-5.2
887,1.024720843553882,11.41847423225622,0.7763160263065996,-5.2
888,1.0349858490899828,11.412454685812733,0.7948201708219138,-5.2
889,1.0452430296727904,11.406367439492673,0.8137653771633926,-5.2
890,1.0555046913081279,11.400173777645657,0.8331621584101108,-5.2
891,1.0657618611945996,11.393875134544984,0.8530212782292125,-5.2
892,1.0760447911983184,11.387431352023276,0.8733537568488893,-5.2
893,1.0863324774064052,11.380854782787086,0.894170877173727,-5.2
894,1.0965774251277227,11.37420674645704,0.9154841910458192,-5.2
895,1.106754305774488,11.367511135290291,0.937305525655118,-5.2
896,1.1169052949391631,11.36069698432948,0.9596469901025811,-5.2
897,1.1270488371011687,11.353740261536746,0.9825209821197592,-5.2
898,1.137192870078469,11.346629599127692,1.005940194948546,-5.2
899,1.1473471531840993,11.339347767732296,1.029917624384918,-5.2
900,1.1575230801595016,11.331877002248092,1.0544665759905636,-5.2
901,1.1676829029191276,11.324256458565486,1.0796006724764087,-5.2
902,1.177793973719787,11.316522677488328,1.1053338612621368,-5.2
903,1.1878476912129672,11.30867099123784,1.1316804222158932,-5.2
904,1.1978782818762668,11.3006614917515,1.1586549755784747,-5.2
905,1.2078879961375206,11.292480443353952,1.1862724900763972,-5.2
906,1.2178745735651608,11.284129983815877,1.2145482912283447,-5.2
907,1.227836994026161,11.275606012275135,1.2434980698496108,-5.2
908,1.2377909974024084,11.266888634037429,1.2731378907592517,-5.2
909,1.2477164031914278,11.25799511246155,1.3034842016947767,-5.2
910,1.2575854371402253,11.248947167715992,1.3345538424393355,-5.2
911,1.2673681094728475,11.239769884830695,1.36636405416645,-5.2
912,1.2770910095234496,11.2304300691269,1.3989324890074968,-5.2
913,1.2867665480468755,11.220910171477552,1.4322772198472276,-5.2
914,1.2963900278915828,11.211210382474855,1.4664167503527827,-5.2
915,1.3059561257617442,11.201330431128499,1.50137002524175,-5.2
916,1.3154585834908268,11.19127282732084,1.5371564407949727,-5.2
917,1.3248971901242974,11.181033195770398,1.573795855619938,-5.2
918,1.3342886321808836,11.170593438533203,1.611308601670722,-5.2
919,1.343622579080891,11.15995779794607,1.6497154955306055,-5.2
920,1.3528552443707023,11.1491477144634,1.6890378499636123,-5.2
921,1.3619662673447388,11.13818800553638,1.7292974857413987,-5.2
922,1.3709721117366347,11.127060223293563,1.7705167437520413,-5.2
923,1.3798861122481751,11.115739279213315,1.8127184973974473,-5.2
924,1.3887024959495975,11.10422941594893,1.8559261652862689,-5.2
925,1.3974151541854347,11.092533682298763,1.9001637242293676,-5.2
926,1.4060249502924906,11.080642822240836,1.9454557225450269,-5.2
927,1.41453944004096,11.068540069904152,1.9918272936813168,-5.2
928,1.4229558040448915,11.056223073343087,2.0393041701631502,-5.2
929,1.4312750928687414,11.043687201190892,2.087912697871785,-5.2
930,1.4395164865947336,11.03091401025259,2.1376798506646875,-5.2
931,1.4476690500808456,11.01790926494588,2.1886332453438695,-5.2
932,1.455713574843731,11.004687535904463,2.2408011569810173,-5.2
933,1.4636291988144132,10.991257968923378,2.294212534607897,-5.2
934,1.471404777353964,10.977625288582091,2.348897017280761,-5.2
935,1.4790618643938864,10.963774289801036,2.4048849505276624,-5.2
936,1.486601094452364,10.949704840289431,2.4622074031878025,-5.2
937,1.4940189040180751,10.9354185092922,2.52089618465226,-5.2
938,1.5013124014183143,10.920917004069196,2.5809838625156645,-5.2
939,1.5084791864309264,10.906202230975182,2.6425037806486196,-5.2
940,1.5155176448426275,10.891277845591574,2.705490077700891,-5.2
941,1.5224253311701923,10.876142099705975,2.769977706045632,-5.2
942,1.5292019029532853,10.860796882677889,2.836002451175167,-5.2
943,1.5358487349349452,10.845246644713708,2.903600951559088,-5.2
944,1.5423601072997108,10.82949055281042,2.9728107189756807,-5.2
945,1.5487470246503576,10.81352640414035,3.0436701593279727,-5.2
946,1.555014355689716,10.797355074302049,3.116218593955949,-5.2
947,1.5611505506806973,10.780986072104744,3.1904962814567566,-5.2
948,1.5671422459253794,10.764428031586155,3.26654444002502,-5.2
949,1.5729800269230907,10.747695070216317,3.344405270325652,-5.2
950,1.5786541627602055,10.73079050075472,3.424121978911858,-5.2
951,1.5841767514543328,10.713712672017726,3.505738802201328,-5.2
952,1.5895549183731763,10.696461859999712,3.58930103102392,-5.2
953,1.5947872459042352,10.679043625532104,3.6748550357544656,-5.2
954,1.599876925718392,10.66144857887129,3.762448292044623,-5.2
955,1.6048271240635954,10.643662983541656,3.8521294071680856,-5.2
956,1.609637208264174,10.625691431960375,3.9439481469937374,-5.2
957,1.6143066811528153,10.607537875355215,4.03795546360175,-5.2
958,1.6188351565195762,10.589205758446912,4.134203523557915,-5.2
959,1.623222343022112,10.570699911351424,4.232745736861937,-5.2
960,1.6274680867299272,10.552024451445886,4.333636786585726,-5.2
961,1.631573211233772,10.533183420005804,4.436932659218134,-5.2
962,1.635540654459102,10.514181029333788,4.5426906757330014,-5.2
963,1.639370446067275,10.495021536385428,4.650969523397723,-5.2
964,1.6430620628616468,10.47571074300184,4.761829288340001,-5.2
965,1.64661576223215,10.4562545241883,4.875331488890864,-5.2
966,1.650030269506034,10.436652207470852,4.991539109722421,-5.2
967,1.6533126898633612,10.416922077484136,5.110516636799349,-5.2
968,1.656462865867873,10.397054907529991,5.232330093163452,-5.2
969,1.6594788566156502,10.377061697583793,5.357047075571189,-5.2
970,1.6623578717255028,10.356951550793696,5.484736792004481,-5.2
971,1.6650961588423943,10.336730802157362,5.615470100075632,-5.2
972,1.6676909281896675,10.316408321442408,5.7493195463476425,-5.2
973,1.6701391767713236,10.295989905903754,5.886359406591776,-5.2
974,1.672439298204795,10.27548393916494,6.02666572700469,-5.2
975,1.6745948859612456,10.254895233125643,6.170316366408008,-5.2
976,1.676612522926712,10.234226320353168,6.317391039453763,-5.2
977,1.678493178541898,10.21348658261508,6.467971360859669,-5.2
978,1.6802367057747742,10.192680887133204,6.622140890698787,-5.2
979,1.6818440763335043,10.171817637643803,6.7799851807687,-5.2
980,1.683315106978884,10.15090089763768,6.941591822065946,-5.2
981,1.6846509900412563,10.129939110119983,7.107050493392025,-5.2
982,1.6858540107903488,10.108916575754268,7.2764530111179955,-5.2
983,1.6869260501530023,10.08782239859345,7.4498933801352445,-5.2
984,1.6878685456534548,10.066662409280072,7.627467846020689,-5.2
985,1.6886819073539234,10.045438929490087,7.809274948445414,-5.2
986,1.689369237468512,10.024164062491204,7.995415575856327,-5.2
987,1.6899317015155797,10.00284112057112,8.185993021461202,-5.2
988,1.6903713721391946,9.981480116041752,8.381113040548183,-5.2
989,1.6906859117864923,9.960081877460322,8.580883909171522,-5.2
990,1.6908771573276427,9.938658664673737,8.785416484236169,-5.2
991,1.6909482315706148,9.917218996568979,8.994824265014518,-5.2
992,1.6908997772820855,9.895764902853216,9.209223456129438,-5.2
993,1.6907353611522786,9.874311178233134,9.428733032038592,-5.2
994,1.6904577425468283,9.852870029738849,9.653474803055763,-5.2
995,1.6900652341703175,9.831438176338564,9.88357348294588,-5.2
996,1.6895611739052023,9.810030476051901,10.11915675813119,-5.2
997,1.6889464818368443,9.788654616294863,10.360355358547084,-5.2
998,1.6882224197853744,9.767318837458358,10.607303130186734,-5.2
999,1.6873913104127496,9.746035215552103,10.860137109375,-5.2
1000,0.31402109298785263,12.784427291241405,0.1,-6.8
1001,0.31887972849378066,12.734359393410932,0.10231959270292436,-6.8
1002,0.3237815451272242,12.686353325275055,0.10469299050892333,-6.8
1003,0.32875724148286645,12.639874600870106,0.1071214414772416,-6.8
1004,0.33378448201785127,12.595095616074364,0.10960622261701508,-6.8
1005,0.33887385318130364,12.551946777076484,0.11214864055879042,-6.8
1006,0.3440151166337904,12.510423019495635,0.114750032241621,-6.8
1007,0.3492174722625188,12.470293558100389,0.11741176561610096,-6.8
1008,0.3544797089756967,12.431615739204586,0.12013524036370672,-6.8
1009,0.359789336686651,12.394424839937594,0.12292188863282393,-6.8
1010,0.3651864889116877,12.35827534281752,0.1257731757918477,-6.8
1011,0.3706437658457325,12.32348205675238,0.1286906011997516,-6.8
1012,0.3761772593294253,12.289792100194894,0.13167569899453055,-6.8
1013,0.3817949943274477,12.257116718531027,0.13473003889993235,-6.8
1014,0.3874715043054368,12.225665195258847,0.13785522705090236,-6.8
1015,0.3932298132863175,12.19517464377524,0.14105290683817492,-6.8
1016,0.3990649064369968,12.165700943772237,0.1443247597724559,-6.8
1017,0.4049621510275939,12.137289140059126,0.14767250636865092,-6.8
1018,0.41093948017341614,12.109791028337344,0.15109790705060366,-6.8
1019,0.4169942397719574,12.083196993876799,0.1546027630768209,-6.8
1020,0.4231109992873997,12.057562601192727,0.15818891748767028,-6.8
1021,0.42930300538530974,12.03279755381854,0.16185825607454932,-6.8
1022,0.4355788143561193,12.008766878088203,0.1656127083715352,-6.8
1023,0.44190623816884533,11.985662840732225,0.16945424867003675,-6.8
1024,0.44831413213911986,11.96322528506032,0.1733848970569822,-6.8
1025,0.45479513028035456,11.941539373725872,0.1774067204770889,-6.8
1026,0.4613445476208169,11.920507348321149,0.18152183381977288,-6.8
1027,0.4679457988899692,11.90033315667615,0.1857324010312708,-6.8
1028,0.4746350561862867,11.880666389723432,0.19004063625255843,-6.8
1029,0.4813858415835991,11.861771145040551,0.19444880498366376,-6.8
1030,0.48819840942575127,11.843511230414903,0.1989592252749885,-6.8
1031,0.4950711837870935,11.825943008457564,0.203574268946262,-6.8
1032,0.5020112700227427,11.808999877349388,0.20829636283377104,-6.8
1033,0.5090309181948114,11.792535595795867,0.21312799006652008,-6.8
1034,0.5160745680309275,11.776908830067944,0.21807169137199245,-6.8
1035,0.5232067903719797,11.761621418134188,0.22313006641220087,-6.8
1036,0.5303795155666633,11.747022103649615,0.22830577515072864,-6.8
1037,0.5376247194090761,11.732856074858685,0.2336015392514798,-6.8
1038,0.5449240943684055,11.71913545999031,0.23902014350987613,-6.8
1039,0.5522451110430916,11.70611297310324,0.24456443731725055,-6.8
1040,0.5596706422923493,11.693283068331306,0.2502373361592095,-6.8
1041,0.5671680875559325,11.680866718676183,0.2560418231487509,-6.8
1042,0.5747089513515908,11.668997130924428,0.2619809505949438,-6.8
1043,0.5823473846084009,11.657302220553422,0.268057841607996,-6.8
1044,0.5900391515956518,11.646057196884737,0.2742756917415517,-6.8
1045,0.5977831966399254,11.635254224487444,0.280637770673084,-6.8
1046,0.6056422888949764,11.624537631908172,0.2871474239232665,-6.8
1047,0.6135456772086753,11.614246709771804,0.29380807461522584,-6.8
1048,0.6214797268112097,11.604413914277963,0.3006232252746032,-6.8
1049,0.6295226181958551,11.594647339124789,0.30759645967136884,-6.8
1050,0.6376202596664976,11.585207162970715,0.31473144470435954,-6.8
1051,0.6457476151818289,11.576201616062804,0.3220319323295303,-6.8
1052,0.6539839672635775,11.567232848092551,0.3295017615329324,-6.8
1053,0.6622727585489617,11.55851100115422,0.3371448603494576,-6.8
1054,0.6705771622050752,11.550195578603843,0.34496524792840805,-6.8
1055,0.6789470679963946,11.542062291170893,0.3529670366469804,-6.8
1056,0.6874093478892617,11.5339871559598,0.36115443427277216,-6.8
1057,0.6959159110853271,11.526149515816607,0.3695317461764512,-6.8
1058,0.7044401793437792,11.518643514592892,0.37810337759574897,-6.8
1059,0.7130332609630116,11.51121372548286,0.38687383595197056,-6.8
1060,0.7216973052530038,11.503853401214503,0.3958477332202361,-6.8
1061,0.7303781611321597,11.496746940982144,0.40502978835470416,-6.8
1062,0.7390682936957441,11.48991044266391,0.41442482977004985,-6.8
1063,0.7478385960170798,11.483069384199135,0.4240377978805027,-6.8
1064,0.756683781203809,11.476244029833186,0.43387374769778,-6.8
1065,0.7655446118764933,11.469611585319823,0.4439378514892822,-6.8
1066,0.7743854292199694,11.463232744012553,0.4542354014979468,-6.8
1067,0.7832775671278601,11.456876244829312,0.4647718127251923,-6.8
1068,0.7922408961287793,11.450484060690743,0.4755526257784152,-6.8
1069,0.8012241117675336,11.444186256208024,0.48658350978453657,-6.8
1070,0.8101934370265886,11.438050392428588,0.497870265371132,-6.8
1071,0.8192168719936574,11.432032569146692,0.5094188277167108,-6.8
1072,0.8283203102203524,11.4259046922812,0.5212352696717505,-6.8
1073,0.8374999998584902,11.419719129276352,0.5333258049521246,-6.8
1074,0.8466794032655922,11.41363695638834,0.5456967914066068,-6.8
1075,0.8558413774014265,11.407691874713322,0.5583547343601667,-6.8
1076,0.8650449981793552,11.401756099699046,0.5713062900348178,-6.8
1077,0.8743178400050157,11.395724644678344,0.5845582690498136,-6.8
1078,0.883654275379804,11.389610527033343,0.5981176400030339,-6.8
1079,0.892999873765626,11.383534741369695,0.6119915331354476,-6.8
1080,0.902318801051164,11.3775670096216,0.6261872440805725,-6.8
1081,0.911667342510376,11.371567644026808,0.6407122377009086,-6.8
1082,0.9210680469321597,11.365483984089904,0.6555741520133623,-6.8
1083,0.9305209337254952,11.359289413297567,0.6707808022057226,-6.8
1084,0.9399906032223667,11.35305508158406,0.6863401847463039,-6.8
1085,0.9494299305663365,11.346867157194234,0.7022604815889169,-6.8
1086,0.9588430722259828,11.340690314403785,0.7185500644753748,-6.8
1087,0.9682827292377368,11.3344457653055,0.735217499337804,-6.8
1088,0.9777438287769544,11.32810074906483,0.7522715508030665,-6.8
1089,0.9872476541532118,11.321628267988308,0.7697211868016706,-6.8
1090,0.9967627504635075,11.315069335123212,0.787575583283585,-6.8
1091,1.0062459963254209,11.308519171601988,0.8058441290434449,-6.8
1092,1.0156780554360922,11.301913669037612,0.824536430657681,-6.8
1093,1.0251216464140365,11.295223262315222,0.8436623175361696,-6.8
1094,1.0345510060160428,11.288440465743252,0.8632318470910612,-6.8
1095,1.0439776571975783,11.281542987021911,0.8832553100255048,-6.8
1096,1.0534202253197276,11.274498688215443,0.9037432357450483,-6.8
1097,1.0628419880189424,11.267351660697644,0.9247063978945629,-6.8
1098,1.0722039281984832,11.260155431482856,0.9461558200236002,-6.8
1099,1.081504385231528,11.252896541478261,0.9681027813831616,-6.8
1100,1.0907965305963827,11.245502370086433,0.9905588228569334,-6.8
1101,1.1000835566015987,11.237968902512,1.0135357530300964,-6.8
1102,1.1093615527420555,11.230281323040876,1.0370456543989115,-6.8
1103,1.1186447089462799,11.222430539503515,1.061100889724343,-6.8
1104,1.1279376848418827,11.214404439658942,1.0857141085330546,-6.8
1105,1.137205424384026,11.206242583658195,1.1108982537692076,-6.8
1106,1.1464204094258064,11.197977482736851,1.1366665686005524,-6.8
1107,1.155576244560001,11.189602874210289,1.1630326033823914,-6.8
1108,1.1647011739947715,11.181081070747366,1.1900102227830804,-6.8
1109,1.173797300812602,11.1723968313948,1.2176136130748112,-6.8
1110,1.1828644347473043,11.16355800187124,1.245857289593508,-6.8
1111,1.1918992073289905,11.154559084080383,1.27475610437177,-6.8
1112,1.2009139394097303,11.14538618428029,1.304325253948861,-6.8
1113,1.2099008798437423,11.136042698404006,1.334580287361858,-6.8
1114,1.2188357848003804,11.126549422713039,1.3655371143221713,-6.8
1115,1.2276912736007723,11.116930030493027,1.3972120135817119,-6.8
1116,1.2364654698149042,11.107179753761907,1.4296216414931355,-6.8
1117,1.245187896884018,11.097264836541655,1.4627830407686384,-6.8
1118,1.2538546866077867,11.087184446936636,1.4967136494419226,-6.8
1119,1.2624602116989447,11.0769334607964,1.5314313100380508,-6.8
1120,1.271002203991733,11.066527780347604,1.5669542789559923,-6.8
1121,1.2794730816741815,11.055953765392625,1.603301236068816,-6.8
1122,1.2878779823049575,11.0452087045917,1.640491294546565,-6.8
1123,1.2962292149891663,11.034278416659195,1.6785440109069762,-6.8
1124,1.3045112217642307,11.023173287273696,1.717479395299348,-6.8
1125,1.3126870049401775,11.011913813791168,1.757317922026942,-6.8
1126,1.3207390406076611,11.000513307550978,1.7980805403134603,-6.8
1127,1.32868548818968,10.988955703845036,1.8397886853192753,-6.8
1128,1.3365389825615595,10.977230939727896,1.882464289413169,-6.8
1129,1.3442911055956988,10.965322782309016,1.9261297937055528,-6.8
1130,1.3519519718372133,10.953229602719832,1.9708081598492,-6.8
1131,1.359518639380606,10.940940879052244,2.0165228821136996,-6.8
1132,1.3669887074818055,10.928457512522577,2.0632979997400094,-6.8
1133,1.3743596254064163,10.915778628959416,2.111158109581563,-6.8
1134,1.381628854125737,10.902899935342855,2.1601283790386123,-6.8
1135,1.3888090674088756,10.889811592687328,2.210234559292591,-6.8
1136,1.3959045845802875,10.876508484494284,2.261502998847454,-6.8
1137,1.4029003468140473,10.863000264915643,2.313960657385135,-6.8
1138,1.4097809361252087,10.849301769944239,2.3676351199423817,-6.8
1139,1.41652774635609,10.83541120152348,2.4225546114164396,-6.8
1140,1.4231418996124048,10.821340632248791,2.478748011407214,-6.8
1141,1.4296401877313358,10.807073307103822,2.5362448694036974,-6.8
1142,1.4360210525116872,10.792613677138297,2.595075420322679,-6.8
1143,1.4422801818832323,10.777957783067292,2.6552706004078686,-6.8
1144,1.448416709024681,10.763113281962031,2.7168620634978247,-6.8
1145,1.4544291174519304,10.748083427479823,2.7798821976712413,-6.8
1146,1.4603146715852904,10.732866836296608,2.844364142278317,-6.8
1147,1.4660721814983495,10.717467311139451,2.9103418053672008,-6.8
1148,1.4717015086220295,10.70188897038396,2.977849881514657,-6.8
1149,1.4772045388831403,10.686133073657375,3.046923870070312,-6.8
1150,1.482576256061749,10.670200436824244,3.117600093824123,-6.8
1151,1.4878187422979452,10.654094291076255,3.1899157181068314,-6.8
1152,1.4929418639159735,10.637811396667585,3.263908770333474,-6.8
1153,1.4979437498824388,10.621355547289571,3.339618160000239,-6.8
1154,1.502816125073266,10.604740724295178,3.4170836991451408,-6.8
1155,1.5075492336243075,10.587971814725536,3.496346123283329,-6.8
1156,1.5121358698925325,10.571058057727686,3.577447112827989,-6.8
1157,1.5165702088834003,10.554008036051556,3.6604293150081246,-6.8
1158,1.5208614531293871,10.5368186822918,3.7453363662947567,-6.8
1159,1.5250197952305384,10.519451417569673,3.832212915347304,-6.8
1160,1.5290485602612742,10.50192422326897,3.921104646492224,-6.8
1161,1.5329464369937686,10.484238843528175,4.012058303746287,-6.8
1162,1.5367119693679507,10.466397678077213,4.105121715397056,-6.8
1163,1.5403451437285562,10.448406415244783,4.200343819153569,-6.8
1164,1.5438451568529867,10.430267530488228,4.297774687880391,-6.8
1165,1.5472135530933215,10.411992234981643,4.397465555928593,-6.8
1166,1.5504459814335732,10.393569693354545,4.499468846077527,-6.8
1167,1.5535472460991546,10.375022766701589,4.603838197101496,-6.8
1168,1.5565148838740324,10.356346950186497,4.710628491975905,-6.8
1169,1.55934986364014,10.337550791609948,4.819895886737656,-6.8
1170,1.5620534088023277,10.318635727886578,4.931697840014974,-6.8
1171,1.5646279864239063,10.299611685448829,5.0460931432422385,-6.8
1172,1.5670726096295975,10.280479859958175,5.163141951575654,-6.8
1173,1.5693876679904475,10.261248210510171,5.2829058155260284,-6.8
1174,1.5715738328632483,10.24192390297738,5.405447713325338,-6.8
1175,1.573630607250871,10.222509528971692,5.530832084044024,-6.8
1176,1.5755591172420222,10.20301245299011,5.659124861476508,-6.8
1177,1.5773641357982409,10.183439654555931,5.790393508812698,-6.8
1178,1.5790454948573402,10.16379547876275,5.924707054113721,-6.8
1179,1.5806016005710957,10.144086526077505,6.06213612661059,-6.8
1180,1.582031932509889,10.124323245732159,6.202752993844792,-6.8
1181,1.5833339575307643,10.104508880839724,6.346631599670435,-6.8
1182,1.5845081463229111,10.084656485955215,6.493847603137885,-6.8
1183,1.5855525637736123,10.064769175792105,6.644478418279299,-6.8
1184,1.5864677199899304,10.044857761854033,6.798603254817088,-6.8
1185,1.5872529206523,10.024927610301472,6.956303159816606,-6.8
1186,1.5879094963927771,10.004986004676836,7.117661060305007,-6.8
1187,1.5884442536000223,9.985016515198515,7.2827618068787325,-6.8
1188,1.5888590475195574,9.965009630299853,7.451692218322455,-6.8
1189,1.5891551261536079,9.944970980064342,7.624541127263042,-6.8
1190,1.5893342721458852,9.924908128157854,7.801399426882505,-6.8
1191,1.5893979558314923,9.904827918592835,7.982360118714454,-6.8
1192,1.5893456724634552,9.884730374918867,8.167518361549302,-6.8
1193,1.589183444777774,9.864639313540414,8.356971521473806,-6.8
1194,1.5889087077099124,9.844547900083347,8.550819223071377,-6.8
1195,1.5885242814223133,9.824468637646445,8.749163401809998,-6.8
1196,1.5880317724999051,9.80441002714328,8.952108357645308,-6.8
1197,1.5874327419615868,9.784380528865585,9.15976080986713,-6.8
1198,1.5867292997111504,9.764390758997699,9.372229953218138,-6.8
1199,1.5859220888953942,9.744446350315895,9.589627515314275,-6.8
1200,0.30815074367213074,12.760645133049188,0.1,-8.4
1201,0.3127368636367129,12.71085812147806,0.1022578352465516,-8.4
1202,0.3173886226886564,12.662582468632143,0.10456664869310894,-8.4
1203,0.3220855877637147,12.616091098289864,0.10692759134343977,-8.4
1204,0.32684104525563906,12.571214242870887,0.10934184018908062,-8.4
1205,0.3316413033863835,12.5279374073739,0.1118105987960978,-8.4
1206,0.33650775547084394,12.48597222597302,0.1143350979050965,-8.4
1207,0.3414098401856198,12.445704235221546,0.11691659604477708,-8.4
1208,0.3463692326332319,12.406714769906248,0.11955638015934444,-8.4
1209,0.35138722574051534,12.368978411206259,0.12225576625008332,-8.4
1210,0.356453455998297,12.332648113751736,0.12501610003141947,-8.4
1211,0.36160204742185753,12.297260185473435,0.12783875760179308,-8.4
1212,0.3668064194486709,12.26311419910794,0.13072514612968003,-8.4
1213,0.3720772531781316,12.230042425130256,0.13367670455510208,-8.4
1214,0.37742642213658095,12.19790105734656,0.13669490430697584,-8.4
1215,0.38282743762118665,12.166920594451584,0.13978125003665876,-8.4
1216,0.3883010660333047,12.136853362367162,0.14293728036805686,-8.4
1217,0.39384671622779965,12.107723155586276,0.14616456866466912,-8.4
1218,0.3994468052316926,12.079599190703602,0.14946472381395015,-8.4
1219,0.40511688104317295,12.052353280286852,0.15283939102938257,-8.4
1220,0.410859428459632,12.025977329063288,0.15629025267065882,-8.4
1221,0.4166578700904676,12.000448616057026,0.15981902908238152,-8.4
1222,0.4225192099941624,11.97579803660707,0.1634274794517001,-8.4
1223,0.4284598846155783,11.951816371740584,0.16711740268531147,-8.4
1224,0.4344483649518167,11.928693491575574,0.17089063830626203,-8.4
1225,0.4405032783924174,11.906228770867479,0.1747490673709979,-8.4
1226,0.446620370056124,11.884483284676715,0.17869461340712048,-8.4
1227,0.4528114281928623,11.863279975013715,0.1827292433723156,-8.4
1228,0.459044779397858,11.842860638186483,0.1868549686349328,-8.4
1229,0.46534270545657946,11.823065185474372,0.1910738459767053,-8.4
1230,0.471712720882652,11.803805643706156,0.19538797861810908,-8.4
1231,0.47812704686727847,11.785308046251677,0.19979951726687353,-8.4
1232,0.4846058549880888,11.76731459973542,0.2043106611901649,-8.4
1233,0.4911231283872534,11.750103972140272,0.2089236593109791,-8.4
1234,0.4977265231587385,11.733251487817451,0.21364081132928783,-8.4
1235,0.5043644296749461,11.717098091559995,0.21846446886849927,-8.4
1236,0.5110466721574097,11.70153535998299,0.22339703664780408,-8.4
1237,0.517798790699604,11.686347867559668,0.22844097368099,-8.4
1238,0.5245767522993391,11.671869733541552,0.23359879450232507,-8.4
1239,0.5314351942837067,11.657645335444016,0.23887307042011824,-8.4
1240,0.5383220257372184,11.64396863005172,0.24426643079858376,-8.4
1241,0.5452492996836353,11.630846050679974,0.2497815643686478,-8.4
1242,0.5522755960919483,11.617871086409753,0.25542122056835115,-8.4
1243,0.5593539637833467,11.605359369750404,0.2611882109135157,-8.4
1244,0.5664787703902576,11.593292833525341,0.26708541039935857,-8.4
1245,0.5736883406630819,11.581386317269194,0.2731157589337524,-8.4
1246,0.5809377814393873,11.569938751792208,0.2792822628028456,-8.4
1247,0.5882367380806739,11.558875253380858,0.28558799616977515,-8.4
1248,0.595637644820722,11.547889889616767,0.2920361026072168,-8.4
1249,0.6030781296893725,11.537296934526381,0.2986297966645381,-8.4
1250,0.6105381720619074,11.527153682277012,0.3053723654703355,-8.4
1251,0.6180962629331385,11.517061891672716,0.31226717037115315,-8.4
1252,0.6257047076920166,11.507259512935192,0.31931764860720246,-8.4
1253,0.6333310578526695,11.497877945830291,0.3265273150259157,-8.4
1254,0.6410508823176824,11.488558760993032,0.3338997638341894,-8.4
1255,0.648827941106586,11.47941795446767,0.3414386703901904,-8.4
1256,0.6566172067290558,11.47064095533665,0.34914779303561727,-8.4
1257,0.6644410792412175,11.462125716658607,0.35703097496933245,-8.4
1258,0.6723521551266626,11.45363675971582,0.36509214616329694,-8.4
1259,0.6803147418361005,11.445309191390988,0.3733353253217636,-8.4
1260,0.688285026463794,11.437315519614012,0.3817646218847064,-8.4
1261,0.6963011346218094,11.429460013271449,0.3903842380764839,-8.4
1262,0.7043831685294489,11.42164228620574,0.3991984710007567,-8.4
1263,0.7125010606973251,11.413971462708371,0.40821171478270696,-8.4
1264,0.7206077877362438,11.406606920672367,0.4174284627596237,-8.4
